2025-05-18 02:40:53,136 - __main__ - INFO - Scraping department: Epidemiology and Applied Health Research (EPI) (62/168)
2025-05-18 02:40:53,136 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/epi/
2025-05-18 02:40:53,341 - __main__ - INFO - Found 76 courses for department Epidemiology and Applied Health Research (EPI)
2025-05-18 02:40:53,842 - __main__ - INFO - Scraping department: Family Medicine (FAM) (63/168)
2025-05-18 02:40:53,842 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/fam/
2025-05-18 02:40:53,971 - __main__ - INFO - Found 9 courses for department Family Medicine (FAM)
2025-05-18 02:40:54,472 - __main__ - INFO - Scraping department: Feminist and Gender Studies (FEM) (64/168)
2025-05-18 02:40:54,472 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/fem/
2025-05-18 02:40:54,685 - __main__ - INFO - Found 63 courses for department Feminist and Gender Studies (FEM)
2025-05-18 02:40:55,186 - __main__ - INFO - Scraping department: Film Studies (CIN) (65/168)
2025-05-18 02:40:55,186 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/cin/
2025-05-18 02:40:55,322 - __main__ - INFO - Found 32 courses for department Film Studies (CIN)
2025-05-18 02:40:55,824 - __main__ - INFO - Scraping department: Food and Nutrition (NUT) (66/168)
2025-05-18 02:40:55,824 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/nut/
2025-05-18 02:40:56,130 - __main__ - INFO - Found 167 courses for department Food and Nutrition (NUT)
2025-05-18 02:40:56,632 - __main__ - INFO - Scraping department: Francophone Studies (EFR) (67/168)
2025-05-18 02:40:56,632 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/efr/
2025-05-18 02:40:56,702 - __main__ - INFO - Found 3 courses for department Francophone Studies (EFR)
2025-05-18 02:40:57,203 - __main__ - INFO - Scraping department: French as a Second Language (FLS) (68/168)
2025-05-18 02:40:57,203 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/fls/
2025-05-18 02:40:57,430 - __main__ - INFO - Found 44 courses for department French as a Second Language (FLS)
2025-05-18 02:40:57,930 - __main__ - INFO - Scraping department: French Studies (FRE) (69/168)
2025-05-18 02:40:57,930 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/fre/
2025-05-18 02:40:58,072 - __main__ - INFO - Found 28 courses for department French Studies (FRE)
2025-05-18 02:40:58,573 - __main__ - INFO - Scraping department: Gastroenteritis (GAE) (70/168)
2025-05-18 02:40:58,573 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/gae/
2025-05-18 02:40:58,692 - __main__ - INFO - Found 1 courses for department Gastroenteritis (GAE)
2025-05-18 02:40:59,193 - __main__ - INFO - Scraping department: General Engineering (GNG) (71/168)
2025-05-18 02:40:59,193 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/gng/
2025-05-18 02:40:59,390 - __main__ - INFO - Found 47 courses for department General Engineering (GNG)
2025-05-18 02:40:59,892 - __main__ - INFO - Scraping department: General Surgery (GSU) (72/168)
2025-05-18 02:40:59,892 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/gsu/
2025-05-18 02:41:00,017 - __main__ - INFO - Found 1 courses for department General Surgery (GSU)
2025-05-18 02:41:00,518 - __main__ - INFO - Scraping department: Geography (GEG) (73/168)
2025-05-18 02:41:00,518 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/geg/
2025-05-18 02:41:00,787 - __main__ - INFO - Found 98 courses for department Geography (GEG)
2025-05-18 02:41:01,288 - __main__ - INFO - Scraping department: Geology (GEO) (74/168)
2025-05-18 02:41:01,288 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/geo/
2025-05-18 02:41:01,514 - __main__ - INFO - Found 110 courses for department Geology (GEO)
2025-05-18 02:41:02,016 - __main__ - INFO - Scraping department: German Language and Culture (ALG) (75/168)
2025-05-18 02:41:02,016 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/alg/
2025-05-18 02:41:02,167 - __main__ - INFO - Found 23 courses for department German Language and Culture (ALG)
2025-05-18 02:41:02,667 - __main__ - INFO - Scraping department: Gerontology (GRT) (76/168)
2025-05-18 02:41:02,668 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/grt/
2025-05-18 02:41:02,806 - __main__ - INFO - Found 14 courses for department Gerontology (GRT)
2025-05-18 02:41:03,307 - __main__ - INFO - Scraping department: Health Administration (HAH) (77/168)
2025-05-18 02:41:03,307 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/hah/
2025-05-18 02:41:03,506 - __main__ - INFO - Found 39 courses for department Health Administration (HAH)
2025-05-18 02:41:04,007 - __main__ - INFO - Scraping department: Health Administration (MHA) (78/168)
2025-05-18 02:41:04,007 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/mha/
2025-05-18 02:41:04,145 - __main__ - INFO - Found 18 courses for department Health Administration (MHA)
2025-05-18 02:41:04,646 - __main__ - INFO - Scraping department: Health Sciences (HSS) (79/168)
2025-05-18 02:41:04,646 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/hss/
2025-05-18 02:41:04,919 - __main__ - INFO - Found 80 courses for department Health Sciences (HSS)
2025-05-18 02:41:05,420 - __main__ - INFO - Scraping department: Health Sciences (SSP) (80/168)
2025-05-18 02:41:05,420 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/ssp/
2025-05-18 02:41:05,489 - __main__ - INFO - Found 7 courses for department Health Sciences (SSP)
2025-05-18 02:41:05,990 - __main__ - INFO - Scraping department: Health Systems (MHS) (81/168)
2025-05-18 02:41:05,990 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/mhs/
2025-05-18 02:41:06,122 - __main__ - INFO - Found 10 courses for department Health Systems (MHS)
2025-05-18 02:41:06,624 - __main__ - INFO - Scraping department: History (HIS) (82/168)
2025-05-18 02:41:06,624 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/his/
2025-05-18 02:41:06,936 - __main__ - INFO - Found 247 courses for department History (HIS)
2025-05-18 02:41:07,437 - __main__ - INFO - Scraping department: Human and Molecular Genetics (HMG) (83/168)
2025-05-18 02:41:07,437 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/hmg/
2025-05-18 02:41:07,507 - __main__ - INFO - Found 9 courses for department Human and Molecular Genetics (HMG)
2025-05-18 02:41:08,009 - __main__ - INFO - Scraping department: Human Kinetics (APA) (84/168)
2025-05-18 02:41:08,009 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/apa/
2025-05-18 02:41:08,330 - __main__ - INFO - Found 195 courses for department Human Kinetics (APA)
2025-05-18 02:41:08,832 - __main__ - INFO - Scraping department: Immunology (IMM) (85/168)
2025-05-18 02:41:08,832 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/imm/
2025-05-18 02:41:08,900 - __main__ - INFO - Found 1 courses for department Immunology (IMM)
2025-05-18 02:41:09,401 - __main__ - INFO - Scraping department: Indigenous Languages (ILA) (86/168)
2025-05-18 02:41:09,401 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/ila/
2025-05-18 02:41:09,530 - __main__ - INFO - Found 10 courses for department Indigenous Languages (ILA)
2025-05-18 02:41:10,032 - __main__ - INFO - Scraping department: Indigenous Studies (EAS) (87/168)
2025-05-18 02:41:10,032 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/eas/
2025-05-18 02:41:10,197 - __main__ - INFO - Found 30 courses for department Indigenous Studies (EAS)
2025-05-18 02:41:10,698 - __main__ - INFO - Scraping department: Information Studies (ISI) (88/168)
2025-05-18 02:41:10,698 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/isi/
2025-05-18 02:41:10,913 - __main__ - INFO - Found 68 courses for department Information Studies (ISI)
2025-05-18 02:41:11,414 - __main__ - INFO - Scraping department: Information Technology (ITI) (89/168)
2025-05-18 02:41:11,414 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/iti/
2025-05-18 02:41:11,538 - __main__ - INFO - Found 6 courses for department Information Technology (ITI)
2025-05-18 02:41:12,039 - __main__ - INFO - Scraping department: Interdisciplinary Artificial Intelligence (IAI) (90/168)
2025-05-18 02:41:12,039 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/iai/
2025-05-18 02:41:12,174 - __main__ - INFO - Found 4 courses for department Interdisciplinary Artificial Intelligence (IAI)
2025-05-18 02:41:12,675 - __main__ - INFO - Scraping department: Interdisciplinary Study in Arts (AHL) (91/168)
2025-05-18 02:41:12,675 - __main__ - INFO - Requesting URL: https://catalogue.uottawa.ca/en/courses/ahl/
2025-05-18 02:41:12,887 - __main__ - INFO - Found 78 courses for department Interdisciplinary Study in Arts (AHL)
